ngram,freq,cumshare
dodge,470708,0.917
divorced,470609,0.917
posts,470596,0.917
odor,470538,0.917
lend,470492,0.917
boarded,470219,0.917
brook,470163,0.917
kitten,470123,0.917
perimeter,470097,0.917
tiles,469778,0.917
tunnels,469739,0.917
unfair,469681,0.917
incapable,469429,0.917
delayed,469340,0.917
nestled,469262,0.917
smug,469223,0.917
breed,468924,0.917
entertained,468815,0.917
acceptable,468711,0.917
announce,468387,0.917
ample,468296,0.917
aroma,468274,0.917
moisture,468269,0.917
expanse,468084,0.917
independence,468047,0.917
meets,467980,0.917
thirst,467700,0.917
overlooked,467588,0.917
Russians,467371,0.917
rubbish,467231,0.917
potato,467065,0.917
sphere,467018,0.918
plea,466692,0.918
muster,466316,0.918
dawned,466315,0.918
focusing,466206,0.918
salary,466123,0.918
regiment,466061,0.918
lurking,465964,0.918
gene,465945,0.918
masses,465925,0.918
installed,465754,0.918
lemon,465713,0.918
detached,465702,0.918
vines,465649,0.918
goodnight,465348,0.918
herbs,465112,0.918
depending,464990,0.918
gulf,464927,0.918
extending,464765,0.918
cramped,464546,0.918
unusually,464417,0.918
hiss,464392,0.918
momentary,464237,0.918
backseat,464099,0.918
streams,463971,0.918
glint,463863,0.918
folly,463717,0.918
permanently,463668,0.918
bowls,463560,0.918
expectation,463418,0.918
passport,463327,0.918
frail,463316,0.918
shriek,463283,0.918
patting,463130,0.918
spectacular,463117,0.918
Victorian,463081,0.918
advancing,462996,0.918
benefits,462995,0.918
stem,462964,0.918
overly,462838,0.918
lifeless,462696,0.918
doomed,462486,0.918
understands,462454,0.918
customs,462271,0.918
arousal,462090,0.918
cycle,462068,0.918
booked,462045,0.918
leant,461975,0.918
tangle,461902,0.918
chores,461854,0.918
possessions,461550,0.918
puffed,461508,0.918
threaten,461473,0.918
gaining,461439,0.918
quivered,461350,0.918
maze,461154,0.918
recommended,461145,0.918
canoe,461144,0.918
interrupting,461091,0.918
armour,460912,0.918
satisfying,460682,0.918
computers,460677,0.918
corridors,460660,0.918
naughty,460627,0.918
cradled,460433,0.918
responsibilities,460388,0.918
whereabouts,460348,0.918
scenario,460295,0.918
harness,460211,0.918
peasant,460175,0.918
trimmed,460120,0.918
mature,460045,0.918
probable,459734,0.918
honored,459727,0.918
miniature,459672,0.918
greedy,459621,0.918
harvest,459482,0.918
pearls,459414,0.918
organ,459321,0.918
wheelchair,459262,0.918
insects,459242,0.918
defiance,459103,0.918
remorse,458828,0.918
substantial,458204,0.918
hasty,457933,0.918
brisk,457733,0.918
timber,457647,0.918
nuclear,457613,0.918
wagons,457586,0.918
pill,457508,0.918
bucks,457498,0.918
subsided,457025,0.918
apologized,456989,0.918
pang,456967,0.918
steak,456870,0.918
softness,456699,0.918
recollection,456632,0.918
cluster,456503,0.918
condemned,456486,0.918
clip,456471,0.918
importantly,456183,0.918
surprises,456079,0.918
performing,455963,0.918
acres,455721,0.918
honeymoon,455534,0.918
benches,455436,0.918
Japan,455363,0.918
chickens,455340,0.918
noting,455319,0.918
tourist,454944,0.918
steered,454816,0.918
glided,454688,0.918
scientist,454622,0.918
fare,454514,0.918
dealer,454322,0.918
gulp,454316,0.918
slack,454127,0.918
soaking,453855,0.918
bade,453673,0.918
peek,453629,0.918
suspects,453516,0.918
assassin,453367,0.918
phase,453154,0.918
unfolded,453153,0.918
raid,452978,0.918
passages,452834,0.918
ripe,452532,0.918
intensely,452476,0.918
crest,452458,0.919
absently,452365,0.919
subsequent,452331,0.919
corporal,452319,0.919
enclosed,452302,0.919
scoffed,452235,0.919
occupation,452092,0.919
raining,452063,0.919
rosy,452029,0.919
scraping,451995,0.919
presume,451980,0.919
tuck,451967,0.919
investigating,450942,0.919
striped,450785,0.919
bonnet,450685,0.919
mills,450517,0.919
natives,450474,0.919
streamed,450411,0.919
slides,449794,0.919
balloon,449771,0.919
dotted,449760,0.919
basin,449655,0.919
ransom,449636,0.919
ballroom,449624,0.919
poems,449134,0.919
quilt,449130,0.919
ribbons,449076,0.919
youthful,449036,0.919
misfortune,448979,0.919
ominous,448792,0.919
paw,448724,0.919
stilled,448559,0.919
lacking,448536,0.919
affectionate,448511,0.919
thirsty,448491,0.919
tasting,448396,0.919
slower,448335,0.919
sorted,448334,0.919
deceased,448146,0.919
junk,447983,0.919
viewed,447966,0.919
skilled,447847,0.919
reasoning,447765,0.919
flour,447652,0.919
roast,447625,0.919
rewarded,447447,0.919
clothed,447351,0.919
priority,447073,0.919
cultural,447045,0.919
quantity,446968,0.919
descending,446962,0.919
ferry,446941,0.919
charging,446889,0.919
bred,446770,0.919
talented,446744,0.919
scientists,446476,0.919
extend,446450,0.919
jazz,446396,0.919
fetched,446349,0.919
drying,446229,0.919
crop,446081,0.919
maps,445971,0.919
rustling,445965,0.919
saints,445943,0.919
obscure,445689,0.919
owns,445671,0.919
resignation,445576,0.919
coincidental,445443,0.919
expenses,445366,0.919
hardest,445326,0.919
bombs,445282,0.919
claw,445259,0.919
yield,445136,0.919
supernatural,445054,0.919
abdomen,445013,0.919
colony,445004,0.919
tribes,444976,0.919
descend,444928,0.919
challenging,444733,0.919
mage,444638,0.919
dip,444459,0.919
dazzling,444195,0.919
emptiness,444129,0.919
extensive,443950,0.919
microphone,443810,0.919
locals,443718,0.919
dryly,443714,0.919
chatted,443693,0.919
label,443447,0.919
twenties,443295,0.919
windshield,443238,0.919
comforted,443178,0.919
retrieval,443128,0.919
cruelty,443074,0.919
sherry,443022,0.919
ordering,442920,0.919
tendency,442653,0.919
crude,442644,0.919
bricks,442556,0.919
canopy,442477,0.919
denying,442275,0.919
hearty,442189,0.919
denial,442046,0.919
coolly,441981,0.919
objection,441922,0.919
solely,441883,0.919
warmer,441828,0.919
dial,441721,0.919
proceedings,441675,0.919
draft,441672,0.919
loading,441549,0.919
spectacles,441236,0.919
howled,441145,0.919
contemplated,441108,0.919
bracelet,441053,0.919
tracked,440886,0.919
heartily,440856,0.919
recovering,440626,0.919
economic,440600,0.919
shuddering,440544,0.919
squealed,440530,0.919
vir,440487,0.919
depart,440480,0.919
scenery,440479,0.919
garment,440196,0.919
equipped,440142,0.919
recommend,440092,0.919
hilt,440066,0.919
howl,440032,0.919
memorial,439906,0.919
statements,439861,0.919
actress,439855,0.919
flick,439790,0.919
spike,439762,0.920
agitation,439745,0.920
ounce,439736,0.920
perceive,439602,0.920
chattering,439512,0.920
tails,439370,0.920
embassy,439333,0.920
penetrated,438683,0.920
drenched,438675,0.920
drivers,438568,0.920
accusation,438079,0.920
lashed,438023,0.920
signals,437947,0.920
flutter,437925,0.920
handwriting,437148,0.920
confirmation,436892,0.920
blinded,436855,0.920
blankly,436411,0.920
wrenched,436338,0.920
fro,436232,0.920
pleasing,436177,0.920
playful,435894,0.920
stroll,435866,0.920
courts,435830,0.920
tow,435773,0.920
mirrors,435766,0.920
respects,435582,0.920
armies,435533,0.920
cove,435516,0.920
responding,435510,0.920
pier,435486,0.920
flirting,435418,0.920
fascination,435351,0.920
foam,435281,0.920
gambling,435268,0.920
volunteer,435171,0.920
hangs,435056,0.920
beats,435048,0.920
allies,434919,0.920
sincerely,434916,0.920
technique,434778,0.920
cement,434703,0.920
eagerness,434675,0.920
typed,434557,0.920
bounded,434476,0.920
pauses,434060,0.920
instruction,433859,0.920
involvement,433810,0.920
stifled,433639,0.920
separation,433594,0.920
trains,433493,0.920
pigs,433493,0.920
enveloped,433462,0.920
waits,433266,0.920
suggestions,433162,0.920
proving,433154,0.920
distressed,433084,0.920
poisoned,432932,0.920
detect,432877,0.920
economy,432842,0.920
latch,432801,0.920
decides,432765,0.920
cuffs,432662,0.920
terminal,432647,0.920
symptoms,432460,0.920
submit,432264,0.920
snort,432200,0.920
bicycle,432152,0.920
angled,432056,0.920
elected,432047,0.920
tighten,432043,0.920
exceedingly,431928,0.920
choke,431756,0.920
exasperated,431644,0.920
flint,431606,0.920
shrugs,431565,0.920
horribly,431488,0.920
sample,431473,0.920
corpses,431408,0.920
twitching,431337,0.920
noses,431314,0.920
railroad,431306,0.920
models,431287,0.920
conceived,431272,0.920
footing,431180,0.920
coated,431161,0.920
brute,430975,0.920
knotted,430966,0.920
saloon,430943,0.920
retirement,430912,0.920
sprung,430903,0.920
snuggled,430690,0.920
reasonably,430478,0.920
controlling,430457,0.920
bunny,430412,0.920
huffed,430386,0.920
granddaughter,430311,0.920
confusing,430301,0.920
longest,430291,0.920
darting,429990,0.920
scrubbed,429940,0.920
chimed,429818,0.920
alter,429696,0.920
treasures,429447,0.920
parlour,429223,0.920
scarred,429103,0.920
remarkably,429020,0.920
negro,428992,0.920
basketball,428942,0.920
seize,428940,0.920
scolded,428750,0.920
restrained,428661,0.920
robbery,428637,0.920
animated,428302,0.920
superintendent,428301,0.920
hospitality,428236,0.920
glimpsed,427997,0.920
stale,427910,0.920
fabulous,427781,0.920
plaster,427734,0.920
cheering,427674,0.920
scented,427647,0.920
creaked,427635,0.920
embroidered,427549,0.920
emerging,427466,0.920
blackened,427410,0.920
crane,427309,0.920
glossy,427303,0.920
contains,427261,0.920
risked,427218,0.920
rags,426588,0.920
bearded,426301,0.920
wan,426149,0.920
hummed,425951,0.920
solar,425868,0.920
translation,425850,0.920
sweetie,425846,0.920
disgrace,425844,0.921
metres,425716,0.921
baking,425713,0.921
trading,425704,0.921
consequently,425577,0.921
founded,425378,0.921
fantasies,425210,0.921
lesser,425109,0.921
wheat,424979,0.921
smack,424929,0.921
baggage,424511,0.921
scales,424294,0.921
vile,424258,0.921
discovering,424175,0.921
slowing,423791,0.921
contented,423754,0.921
whence,423753,0.921
inheritance,423688,0.921
vigorously,423676,0.921
salon,423588,0.921
sunrise,423561,0.921
grimace,423559,0.921
makeshift,423511,0.921
flare,423293,0.921
flatly,423249,0.921
cradle,423233,0.921
slips,423086,0.921
graduated,423080,0.921
effectively,422873,0.921
reluctance,422764,0.921
hooves,422758,0.921
linger,422473,0.921
sincerity,422328,0.921
producing,422167,0.921
farmhouse,421979,0.921
skeleton,421910,0.921
pursuing,421846,0.921
bidding,421749,0.921
tingling,421738,0.921
vase,421687,0.921
bonds,421684,0.921
communications,421591,0.921
implied,421585,0.921
convey,421538,0.921
buttocks,421371,0.921
survivors,421232,0.921
draws,421110,0.921
businesses,421077,0.921
drill,421019,0.921
warily,420663,0.921
etched,420649,0.921
weekends,420593,0.921
machinery,420519,0.921
demeanor,420442,0.921
teenagers,420302,0.921
confided,420229,0.921
insight,420093,0.921
burial,420084,0.921
forefinger,419881,0.921
groin,419876,0.921
amidst,419695,0.921
pins,419509,0.921
aiming,419504,0.921
cocktail,419378,0.921
harshly,419289,0.921
reckoned,419286,0.921
operate,419239,0.921
factor,419236,0.921
deemed,419176,0.921
mines,419163,0.921
backside,419022,0.921
homeless,418748,0.921
irresistible,418572,0.921
horrid,418474,0.921
rejoined,418369,0.921
distinction,418244,0.921
willed,417873,0.921
ordeal,417809,0.921
tanks,417721,0.921
circus,417670,0.921
smeared,417489,0.921
constitution,417254,0.921
congregation,417241,0.921
snatch,417196,0.921
dame,417166,0.921
targets,417155,0.921
conceded,417065,0.921
ammunition,417051,0.921
screens,417025,0.921
forwards,417000,0.921
gaped,416959,0.921
photographer,416780,0.921
mustache,416726,0.921
maintenance,416631,0.921
beheld,416629,0.921
gasps,416455,0.921
gale,416443,0.921
ministry,416250,0.921
throbbed,416238,0.921
attire,416177,0.921
parish,416028,0.921
flopped,416010,0.921
quickened,415938,0.921
fighters,415917,0.921
handbag,415896,0.921
bust,415786,0.921
justify,415700,0.921
aspects,415658,0.921
preoccupied,415572,0.921
Egyptian,415543,0.921
diet,415484,0.921
adorable,415232,0.921
poster,415200,0.921
singer,415185,0.921
beliefs,415071,0.921
restraint,414935,0.921
boldly,414857,0.921
imposing,414762,0.921
criticism,414686,0.921
fruits,414654,0.921
chairman,414508,0.921
ram,414439,0.921
clouded,414362,0.921
mute,414355,0.921
reliable,414310,0.921
moans,414275,0.921
apologies,414075,0.921
anonymous,414020,0.921
squirmed,413909,0.921
Scottish,413902,0.921
lent,413840,0.921
backup,413762,0.921
tech,413701,0.921
volumes,413696,0.921
links,413614,0.921
reared,413586,0.921
journalist,413516,0.921
annual,413238,0.921
chart,413159,0.921
concentrating,413067,0.921
developing,413030,0.922
enforcement,412993,0.922
exterior,412976,0.922
maids,412930,0.922
signaled,412822,0.922
shabby,412807,0.922
conspiracy,412774,0.922
despised,412547,0.922
bees,412415,0.922
strung,412322,0.922
dis,412251,0.922
facial,412226,0.922
fortnight,412217,0.922
inserted,412173,0.922
shuffling,412163,0.922
whale,411806,0.922
whimpered,411806,0.922
binding,411724,0.922
untouched,411691,0.922
blazed,411441,0.922
tablet,411338,0.922
mam,411285,0.922
intruder,411229,0.922
vow,411196,0.922
elf,411133,0.922
greasy,411113,0.922
cheating,411005,0.922
obsessed,410900,0.922
arse,410840,0.922
soothed,410751,0.922
ruthless,410710,0.922
calendar,410501,0.922
thumping,410481,0.922
triumphant,410456,0.922
conclusions,410356,0.922
perplexed,410219,0.922
steward,410187,0.922
disdain,410106,0.922
corporate,410076,0.922
wages,410030,0.922
pinch,410021,0.922
carrier,409974,0.922
dose,409963,0.922
woven,409949,0.922
softer,409837,0.922
holster,409652,0.922
flap,409591,0.922
investment,409583,0.922
blindly,409523,0.922
midday,409339,0.922
lacy,409296,0.922
rental,409220,0.922
converted,409169,0.922
stalls,409143,0.922
fearing,409113,0.922
theories,409074,0.922
panted,409007,0.922
bodyguard,408826,0.922
fling,408789,0.922
interjected,408762,0.922
bleak,408695,0.922
flaming,408683,0.922
supposedly,408611,0.922
fashionable,408482,0.922
allows,408473,0.922
actors,408461,0.922
storms,408442,0.922
hysterical,408431,0.922
radar,408384,0.922
butterfly,408279,0.922
sophisticated,408271,0.922
deceived,408223,0.922
shutters,408101,0.922
boil,408007,0.922
sullen,407899,0.922
theft,407783,0.922
surviving,407740,0.922
radiant,407556,0.922
scorn,407356,0.922
hillside,407281,0.922
Australian,407205,0.922
qualified,407170,0.922
dancer,406918,0.922
involving,406888,0.922
fuckin,406867,0.922
shovel,406778,0.922
electrical,406770,0.922
plains,406697,0.922
gazes,406650,0.922
employ,406635,0.922
blossom,406515,0.922
mysteries,406483,0.922
interviews,406456,0.922
stinging,406446,0.922
reappeared,406281,0.922
induced,406257,0.922
outrage,406190,0.922
pulsing,406150,0.922
trifle,406015,0.922
robot,405840,0.922
gum,405498,0.922
dwarf,405477,0.922
frighten,405416,0.922
stairwell,405366,0.922
strangled,405338,0.922
leisure,405103,0.922
crosses,405033,0.922
prices,405006,0.922
garrison,404996,0.922
industrial,404967,0.922
swamp,404883,0.922
justified,404859,0.922
formerly,404807,0.922
occupy,404728,0.922
creepy,404703,0.922
clarity,404629,0.922
playfully,404610,0.922
flights,404483,0.922
hen,404366,0.922
provisions,404316,0.922
passionately,404154,0.922
hairy,404105,0.922
offensive,404093,0.922
charms,403985,0.922
bitten,403849,0.922
errand,403801,0.922
compromise,403637,0.922
butcher,403588,0.922
muzzle,403494,0.922
bolts,403483,0.922
fiancé,403428,0.922
diving,403382,0.922
withdraw,403346,0.922
grins,403317,0.922
leash,403201,0.922
Christians,403166,0.922
massage,403123,0.922
refusal,402879,0.922
infected,402828,0.922
mini,402599,0.922
math,402598,0.922
quiver,402403,0.922
curt,402153,0.922
someplace,402134,0.922
rippled,402104,0.922
pools,402033,0.923
spies,402004,0.923
spitting,401850,0.923
comb,401839,0.923
retreating,401817,0.923
render,401774,0.923
rebellion,401641,0.923
wiser,401638,0.923
speculation,401520,0.923
wailed,401464,0.923
frenzy,401409,0.923
privately,401395,0.923
attendance,401380,0.923
inquiries,401325,0.923
fragrance,401289,0.923
lame,401253,0.923
slacks,401251,0.923
carpenter,401115,0.923
peg,401069,0.923
terrific,400993,0.923
cheekbones,400842,0.923
UK,400674,0.923
connecting,400522,0.923
nausea,400511,0.923
sections,400455,0.923
weed,400339,0.923
swiped,400315,0.923
ghostly,400280,0.923
survey,400264,0.923
urgently,400113,0.923
stamp,400064,0.923
offence,399944,0.923
statues,399899,0.923
executive,399846,0.923
reign,399759,0.923
shuttle,399735,0.923
digital,399705,0.923
vodka,399703,0.923
clearer,399697,0.923
lifestyle,399693,0.923
unspoken,399558,0.923
minimum,399489,0.923
existing,399428,0.923
remnants,399422,0.923
certificate,399159,0.923
relate,399110,0.923
dismounted,399028,0.923
comic,398910,0.923
disapproval,398895,0.923
policemen,398891,0.923
jug,398847,0.923
proposition,398735,0.923
freaking,398734,0.923
cruise,398714,0.923
values,398695,0.923
proclaimed,398578,0.923
inspected,398540,0.923
proportion,398537,0.923
yells,398522,0.923
spied,398501,0.923
torches,398226,0.923
bobbed,397974,0.923
welfare,397705,0.923
painter,397620,0.923
trails,397512,0.923
silenced,397475,0.923
yearning,397468,0.923
adorned,397332,0.923
churches,397307,0.923
boundaries,397193,0.923
dangerously,397159,0.923
arc,396763,0.923
knit,396762,0.923
notices,396628,0.923
guarding,396496,0.923
sites,396303,0.923
barren,396205,0.923
loosely,396036,0.923
inwardly,395823,0.923
leadership,395674,0.923
steer,395639,0.923
enters,395612,0.923
psychic,395611,0.923
climate,395519,0.923
jumps,395275,0.923
shields,395204,0.923
tits,395193,0.923
guiding,395168,0.923
zombie,395113,0.923
luxurious,395032,0.923
fished,394993,0.923
associate,394921,0.923
resume,394914,0.923
drawings,394864,0.923
pitcher,394862,0.923
respectful,394855,0.923
circuit,394836,0.923
uneven,394781,0.923
gloved,394678,0.923
judges,394637,0.923
tread,394563,0.923
laboratory,394544,0.923
ruffled,394504,0.923
artistic,394503,0.923
fills,394346,0.923
desirable,394306,0.923
brakes,394279,0.923
experiencing,394173,0.923
scrape,393861,0.923
virus,393810,0.923
condom,393797,0.923
moustache,393734,0.923
films,393720,0.923
disposal,393689,0.923
earliest,393667,0.923
vault,393657,0.923
symbols,393625,0.923
silvery,393424,0.923
gingerly,393410,0.923
generosity,393350,0.923
warden,393233,0.923
brightness,393193,0.923
